city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_71,0.884,Male,1,none,Graduate,No Major,0-2,50-99,Pvt Ltd,1,62,1.0
city_103,0.92,Female,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,46,1.0
Other,0.762,Male,1,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,4,83,0.0
city_16,0.91,Male,1,none,Masters,STEM,>=10,1000-4999,Public Sector,>4,18,0.0
Other,0.878,Male,0,full-time,Graduate,STEM,3-4,50-99,Public Sector,1,124,1.0
city_160,0.92,Male,1,none,Masters,STEM,>=10,5000-9999,Pvt Ltd,1,64,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,2,106,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,3-4,10-49,Pvt Ltd,1,22,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,29,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,1000-4999,Pvt Ltd,4,4,1.0
city_21,0.624,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,never,128,1.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,3,202,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,3,5,0.0
city_16,0.91,Male,0,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,1,56,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,>4,27,0.0
city_75,0.939,Male,1,none,Graduate,STEM,>=10,500-999,Pvt Ltd,2,100,0.0
Other,0.913,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,4,78,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,<10,Early Stage Startup,1,116,0.0
city_114,0.926,Male,1,none,Graduate,STEM,3-4,<10,Pvt Ltd,4,16,1.0
city_73,0.754,Female,1,part-time,Graduate,STEM,5-9,50-99,Pvt Ltd,2,105,0.0
city_16,0.91,Male,1,none,Graduate,No Major,>=10,10-49,Pvt Ltd,>4,22,0.0
Other,0.836,Male,1,none,High School,STEM,>=10,100-500,Pvt Ltd,>4,214,0.0
city_16,0.91,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,never,78,0.0
Other,0.6890000000000001,Male,1,full-time,Graduate,STEM,5-9,100-500,Pvt Ltd,4,32,0.0
Other,0.8270000000000001,Male,1,none,High School,STEM,5-9,100-500,Pvt Ltd,>4,14,0.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,10-49,Pvt Ltd,2,23,0.0
city_21,0.624,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,77,0.0
city_21,0.624,Male,0,none,High School,STEM,0-2,50-99,Pvt Ltd,never,43,0.0
Other,0.794,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,79,0.0
Other,0.555,Male,0,part-time,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,140,1.0
city_103,0.92,Male,1,none,Graduate,Humanities,>=10,100-500,Pvt Ltd,>4,228,1.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,43,0.0
city_16,0.91,Male,1,none,Masters,STEM,5-9,>10000,Pvt Ltd,1,9,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,4,32,0.0
city_114,0.926,Male,0,full-time,High School,STEM,3-4,10-49,Public Sector,3,96,0.0
city_114,0.926,Male,0,none,Masters,STEM,>=10,>10000,Pvt Ltd,>4,308,0.0
Other,0.923,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,125,1.0
city_16,0.91,Male,0,none,Graduate,STEM,0-2,10-49,Pvt Ltd,1,140,0.0
city_16,0.91,Male,1,none,Graduate,STEM,5-9,>10000,Pvt Ltd,1,40,1.0
Other,0.878,Male,1,full-time,High School,STEM,5-9,50-99,Pvt Ltd,1,142,0.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,100-500,Pvt Ltd,3,77,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,3,7,1.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,10-49,Early Stage Startup,>4,85,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,<10,Pvt Ltd,>4,40,0.0
city_103,0.92,Male,0,none,Masters,STEM,>=10,1000-4999,Public Sector,>4,132,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,<10,Pvt Ltd,>4,19,0.0
Other,0.722,Male,0,full-time,High School,STEM,0-2,500-999,Pvt Ltd,never,28,0.0
Other,0.802,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,never,86,0.0
Other,0.691,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,56,0.0
city_71,0.884,Male,1,part-time,Graduate,STEM,5-9,10-49,Pvt Ltd,3,65,0.0
city_21,0.624,Male,1,none,High School,STEM,3-4,50-99,Pvt Ltd,1,27,1.0
city_114,0.926,Male,1,none,High School,STEM,>=10,500-999,Pvt Ltd,>4,116,1.0
city_103,0.92,Male,1,full-time,Graduate,STEM,>=10,500-999,Funded Startup,2,21,0.0
Other,0.762,Male,0,none,Masters,Humanities,3-4,500-999,Public Sector,2,5,0.0
city_16,0.91,Female,0,none,Graduate,Arts,3-4,50-99,Pvt Ltd,2,3,0.0
city_102,0.804,Male,1,none,Masters,STEM,>=10,1000-4999,Pvt Ltd,1,11,0.0
city_75,0.939,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,32,0.0
Other,0.8270000000000001,Male,1,none,Graduate,STEM,5-9,10-49,Pvt Ltd,1,94,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,5000-9999,Pvt Ltd,>4,7,0.0
Other,0.682,Male,0,full-time,High School,STEM,5-9,50-99,Pvt Ltd,1,50,0.0
city_100,0.887,Male,1,part-time,Graduate,STEM,>=10,50-99,Pvt Ltd,1,94,1.0
Other,0.743,Male,1,none,High School,STEM,5-9,500-999,Pvt Ltd,1,24,0.0
Other,0.493,Other,1,full-time,Phd,Other,>=10,50-99,Pvt Ltd,1,18,0.0
city_103,0.92,Male,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,1,23,1.0
Other,0.649,Male,0,none,Graduate,STEM,>=10,100-500,Pvt Ltd,2,10,1.0
Other,0.866,Other,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,24,0.0
Other,0.6890000000000001,Male,1,none,Graduate,STEM,5-9,500-999,Funded Startup,never,4,0.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,100-500,Pvt Ltd,1,67,1.0
Other,0.698,Male,0,full-time,Graduate,STEM,3-4,50-99,Pvt Ltd,1,4,1.0
city_114,0.926,Male,0,none,Masters,STEM,>=10,50-99,Pvt Ltd,never,101,0.0
Other,0.563,Male,0,part-time,Graduate,STEM,0-2,50-99,Pvt Ltd,1,140,1.0
Other,0.89,Male,0,full-time,High School,STEM,5-9,50-99,Pvt Ltd,never,32,0.0
city_21,0.624,Male,1,part-time,High School,STEM,0-2,<10,Pvt Ltd,never,10,1.0
city_160,0.92,Male,0,part-time,Graduate,STEM,>=10,>10000,Public Sector,>4,50,0.0
city_16,0.91,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,never,6,0.0
city_103,0.92,Male,1,none,Masters,Arts,>=10,100-500,Funded Startup,1,6,0.0
Other,0.767,Male,1,full-time,Masters,STEM,>=10,50-99,Public Sector,>4,30,0.0
city_75,0.939,Male,0,part-time,Graduate,STEM,>=10,50-99,Pvt Ltd,1,122,0.0
city_103,0.92,Male,0,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,5,1.0
Other,0.742,Male,0,full-time,Graduate,STEM,0-2,50-99,Pvt Ltd,never,220,1.0
city_103,0.92,Male,1,part-time,Graduate,STEM,5-9,50-99,Pvt Ltd,never,58,1.0
city_16,0.91,Male,1,none,Masters,STEM,5-9,10-49,Pvt Ltd,2,28,0.0
city_136,0.897,Male,0,full-time,Masters,STEM,5-9,50-99,Pvt Ltd,1,30,0.0
Other,0.527,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,never,178,1.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,92,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,2,22,0.0
city_16,0.91,Male,1,none,High School,STEM,>=10,>10000,Pvt Ltd,1,44,0.0
city_103,0.92,Male,0,none,Graduate,STEM,5-9,>10000,Pvt Ltd,1,104,0.0
city_104,0.924,Other,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,1,22,1.0
city_16,0.91,Male,1,none,Graduate,STEM,5-9,5000-9999,Pvt Ltd,1,45,0.0
city_21,0.624,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,2,43,1.0
Other,0.743,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,2,182,0.0
city_103,0.92,Male,0,full-time,High School,STEM,0-2,500-999,Pvt Ltd,1,28,1.0
city_21,0.624,Male,1,none,Masters,STEM,>=10,50-99,Early Stage Startup,3,57,0.0
city_21,0.624,Male,1,full-time,Masters,STEM,>=10,<10,Pvt Ltd,1,110,1.0
city_103,0.92,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,3,0.0
Other,0.923,Male,1,none,Graduate,STEM,3-4,50-99,Funded Startup,1,17,1.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,10-49,Early Stage Startup,1,15,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,151,0.0
city_21,0.624,Male,0,none,High School,STEM,5-9,50-99,Pvt Ltd,never,51,1.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,500-999,Pvt Ltd,1,46,1.0
city_21,0.624,Female,1,none,Masters,Other,5-9,<10,NGO,1,17,0.0
city_103,0.92,Male,1,none,Masters,Humanities,>=10,50-99,Pvt Ltd,1,17,0.0
Other,0.848,Male,1,none,Graduate,STEM,>=10,<10,Pvt Ltd,1,39,0.0
city_103,0.92,Male,1,none,Masters,STEM,5-9,500-999,NGO,3,182,0.0
city_21,0.624,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,1,56,0.0
city_103,0.92,Male,0,part-time,Graduate,STEM,0-2,50-99,Pvt Ltd,2,40,0.0
Other,0.893,Male,1,none,High School,STEM,5-9,100-500,Pvt Ltd,4,31,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,63,0.0
city_103,0.92,Male,1,none,Graduate,Humanities,>=10,50-99,Pvt Ltd,2,154,0.0
city_16,0.91,Male,1,none,Masters,STEM,>=10,10-49,Pvt Ltd,1,41,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,>4,152,1.0
city_102,0.804,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,2,21,0.0
city_102,0.804,Male,1,none,Graduate,STEM,5-9,1000-4999,Pvt Ltd,1,86,0.0
city_21,0.624,Male,1,none,Masters,Other,5-9,100-500,Pvt Ltd,1,21,0.0
Other,0.899,Male,1,part-time,Primary School,STEM,>=10,5000-9999,Pvt Ltd,1,178,0.0
city_21,0.624,Male,1,none,Masters,STEM,5-9,100-500,Pvt Ltd,2,36,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,58,1.0
Other,0.903,Male,1,none,Masters,Humanities,>=10,<10,Funded Startup,2,23,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,89,0.0
city_104,0.924,Male,1,none,Masters,STEM,>=10,1000-4999,Pvt Ltd,4,116,1.0
Other,0.743,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,1,6,0.0
city_103,0.92,Male,1,none,Graduate,STEM,3-4,1000-4999,Pvt Ltd,4,20,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,20,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,2,119,1.0
city_75,0.939,Male,0,none,Masters,STEM,>=10,50-99,Pvt Ltd,never,13,0.0
Other,0.913,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,3,10,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,3-4,50-99,Early Stage Startup,1,27,0.0
city_21,0.624,Male,0,full-time,High School,STEM,0-2,50-99,Pvt Ltd,never,26,1.0
city_103,0.92,Male,0,none,Masters,STEM,5-9,50-99,Pvt Ltd,2,91,1.0
city_103,0.92,Other,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,78,0.0
Other,0.698,Male,1,part-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,166,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,36,1.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,1,28,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,>4,19,0.0
Other,0.682,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,66,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,4,10,0.0
city_16,0.91,Male,0,none,Phd,STEM,>=10,1000-4999,Public Sector,>4,13,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,90,0.0
city_100,0.887,Male,1,none,Masters,No Major,>=10,50-99,Pvt Ltd,>4,8,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,500-999,NGO,2,4,0.0
city_114,0.926,Male,1,none,Graduate,STEM,5-9,>10000,Pvt Ltd,never,106,0.0
city_21,0.624,Male,1,none,Masters,STEM,3-4,50-99,Early Stage Startup,1,10,0.0
city_102,0.804,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,2,12,1.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,15,1.0
Other,0.949,Male,1,none,High School,STEM,>=10,500-999,Pvt Ltd,>4,33,0.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,>4,4,0.0
Other,0.725,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,2,88,1.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Public Sector,1,92,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,0-2,50-99,Pvt Ltd,1,143,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,1,48,0.0
Other,0.7759999999999999,Male,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,2,89,1.0
city_103,0.92,Male,0,full-time,Graduate,STEM,5-9,10-49,Pvt Ltd,1,36,1.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,46,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Public Sector,>4,2,0.0
city_16,0.91,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,2,62,0.0
Other,0.5579999999999999,Male,0,none,Graduate,STEM,3-4,50-99,Pvt Ltd,1,53,1.0
Other,0.802,Male,0,none,Graduate,STEM,3-4,50-99,Pvt Ltd,never,52,1.0
city_160,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Public Sector,3,52,0.0
city_103,0.92,Male,1,none,Masters,STEM,5-9,100-500,Funded Startup,1,96,0.0
city_21,0.624,Male,0,part-time,Graduate,STEM,5-9,50-99,Pvt Ltd,never,24,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,55,0.0
city_11,0.55,Male,1,none,Graduate,STEM,5-9,<10,Early Stage Startup,never,129,0.0
city_75,0.939,Male,0,part-time,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,334,1.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,3,41,0.0
city_21,0.624,Male,0,none,Masters,STEM,5-9,>10000,Pvt Ltd,1,25,1.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,1,10,0.0
city_21,0.624,Male,1,full-time,Masters,No Major,0-2,50-99,Pvt Ltd,1,45,1.0
Other,0.743,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,158,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Funded Startup,1,87,0.0
city_160,0.92,Female,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,4,57,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,2,25,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,5000-9999,Pvt Ltd,2,47,1.0
city_75,0.939,Male,1,none,Graduate,Business Degree,>=10,500-999,Pvt Ltd,never,55,0.0
city_114,0.926,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,1,32,0.0
city_103,0.92,Male,1,full-time,Phd,STEM,>=10,50-99,Public Sector,1,29,0.0
Other,0.893,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,never,88,0.0
city_67,0.855,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,4,11,0.0
Other,0.6659999999999999,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,never,23,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,4,178,0.0
city_21,0.624,Male,0,full-time,High School,STEM,>=10,50-99,Pvt Ltd,1,109,1.0
Other,0.915,Male,1,none,High School,STEM,0-2,50-99,Pvt Ltd,1,39,0.0
Other,0.83,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,>4,19,0.0
city_16,0.91,Male,1,none,Graduate,Humanities,5-9,50-99,Pvt Ltd,>4,146,0.0
Other,0.479,Male,0,none,Primary School,STEM,0-2,50-99,Pvt Ltd,never,167,0.0
city_114,0.926,Male,1,part-time,High School,STEM,>=10,<10,Pvt Ltd,1,34,0.0
city_71,0.884,Male,1,part-time,Graduate,STEM,5-9,100-500,Pvt Ltd,1,28,0.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,>10000,Pvt Ltd,1,13,1.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,10-49,Early Stage Startup,2,42,0.0
Other,0.925,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,1,64,0.0
city_16,0.91,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,never,16,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,1,250,0.0
city_114,0.926,Male,1,none,Graduate,Other,>=10,50-99,Funded Startup,1,84,0.0
city_71,0.884,Male,1,part-time,Graduate,STEM,>=10,50-99,Pvt Ltd,2,4,0.0
Other,0.802,Male,0,none,Graduate,STEM,3-4,50-99,Pvt Ltd,never,61,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,>10000,Pvt Ltd,1,14,0.0
city_16,0.91,Male,1,none,Masters,STEM,3-4,50-99,Pvt Ltd,1,18,0.0
city_114,0.926,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,246,0.0
Other,0.527,Female,1,none,Masters,Other,>=10,<10,Pvt Ltd,2,18,1.0
city_73,0.754,Male,1,none,Graduate,STEM,>=10,100-500,NGO,>4,57,0.0
Other,0.802,Male,1,full-time,Graduate,STEM,3-4,50-99,Pvt Ltd,1,129,0.0
Other,0.7959999999999999,Male,1,none,Masters,STEM,5-9,1000-4999,Pvt Ltd,1,35,0.0
city_16,0.91,Male,1,none,Primary School,STEM,>=10,50-99,Pvt Ltd,2,90,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,21,1.0
city_102,0.804,Male,1,none,Graduate,STEM,>=10,50-99,NGO,1,57,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,4,1.0
city_21,0.624,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,never,10,0.0
city_73,0.754,Male,1,none,Graduate,STEM,>=10,50-99,NGO,never,232,0.0
city_160,0.92,Female,1,none,Graduate,STEM,0-2,<10,Pvt Ltd,1,125,0.0
Other,0.738,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,never,68,0.0
city_100,0.887,Male,1,part-time,High School,STEM,0-2,500-999,Pvt Ltd,1,166,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,5000-9999,Pvt Ltd,2,47,1.0
city_21,0.624,Male,1,full-time,Masters,STEM,5-9,>10000,Pvt Ltd,4,122,0.0
Other,0.848,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,4,336,1.0
city_16,0.91,Male,0,full-time,Masters,Business Degree,3-4,50-99,Pvt Ltd,>4,12,1.0
city_160,0.92,Male,1,part-time,Graduate,Arts,3-4,500-999,Pvt Ltd,3,37,0.0
city_103,0.92,Male,0,none,Masters,Arts,>=10,100-500,NGO,>4,63,0.0
city_100,0.887,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,>4,41,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,3-4,10-49,Pvt Ltd,1,6,1.0
Other,0.698,Female,1,full-time,Graduate,STEM,5-9,>10000,Pvt Ltd,never,17,0.0
city_21,0.624,Male,1,part-time,Graduate,STEM,>=10,<10,Early Stage Startup,2,22,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,500-999,Other,1,58,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,92,0.0
city_160,0.92,Male,1,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,2,54,1.0
city_103,0.92,Male,1,none,Graduate,Other,3-4,100-500,Pvt Ltd,2,106,0.0
city_67,0.855,Male,1,full-time,Masters,STEM,>=10,100-500,Pvt Ltd,never,19,0.0
city_103,0.92,Female,1,none,Graduate,STEM,5-9,50-99,Public Sector,1,200,1.0
city_114,0.926,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,110,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,never,17,0.0
city_16,0.91,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,316,0.0
city_103,0.92,Female,0,none,Graduate,Arts,0-2,100-500,Public Sector,2,35,1.0
city_75,0.939,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,3,40,0.0
Other,0.6890000000000001,Male,1,none,Graduate,Arts,3-4,50-99,Pvt Ltd,4,72,1.0
city_16,0.91,Male,0,full-time,Masters,STEM,>=10,50-99,Pvt Ltd,2,48,0.0
city_67,0.855,Male,1,none,Graduate,Humanities,>=10,100-500,Pvt Ltd,2,150,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,4,12,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,500-999,Public Sector,>4,45,0.0
city_160,0.92,Male,1,none,Graduate,Business Degree,>=10,50-99,Pvt Ltd,3,112,1.0
Other,0.698,Male,1,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,2,14,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,6,0.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,47,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,1,166,0.0
city_21,0.624,Female,1,full-time,Masters,STEM,0-2,10-49,Pvt Ltd,1,54,1.0
city_16,0.91,Male,1,none,High School,STEM,5-9,50-99,Pvt Ltd,1,34,0.0
Other,0.743,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,20,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,2,48,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,35,0.0
city_21,0.624,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,never,7,1.0
city_160,0.92,Male,1,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,3,106,0.0
Other,0.895,Male,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,1,124,0.0
Other,0.939,Male,1,part-time,Graduate,STEM,5-9,100-500,Pvt Ltd,4,29,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,1000-4999,NGO,1,11,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,2,12,0.0
city_103,0.92,Female,1,none,Masters,Arts,>=10,100-500,Public Sector,>4,70,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,5000-9999,Public Sector,>4,41,0.0
city_21,0.624,Male,0,none,Graduate,STEM,5-9,100-500,Funded Startup,1,78,1.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,2,148,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,2,56,0.0
Other,0.6890000000000001,Male,1,full-time,Graduate,STEM,5-9,100-500,NGO,4,18,0.0
city_67,0.855,Female,1,none,Graduate,STEM,0-2,50-99,Funded Startup,1,44,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,111,0.0
Other,0.939,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,1,2,0.0
Other,0.899,Male,1,none,Masters,STEM,>=10,100-500,Funded Startup,3,59,0.0
city_114,0.926,Female,1,none,Masters,Humanities,0-2,<10,NGO,1,33,1.0
city_21,0.624,Male,1,full-time,Graduate,STEM,0-2,50-99,Early Stage Startup,1,32,1.0
city_103,0.92,Male,0,full-time,High School,STEM,5-9,50-99,Pvt Ltd,1,45,1.0
city_16,0.91,Male,1,none,Masters,STEM,5-9,<10,Pvt Ltd,2,129,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,44,0.0
city_67,0.855,Female,1,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,158,1.0
Other,0.878,Male,0,none,Masters,STEM,0-2,50-99,Pvt Ltd,1,18,1.0
city_16,0.91,Male,0,none,Graduate,STEM,3-4,50-99,Pvt Ltd,never,133,0.0
city_136,0.897,Male,1,none,Masters,STEM,3-4,<10,Early Stage Startup,never,42,0.0
Other,0.939,Male,1,none,Masters,STEM,>=10,10-49,Pvt Ltd,1,57,0.0
Other,0.843,Male,1,none,Graduate,STEM,>=10,500-999,Pvt Ltd,4,158,0.0
city_100,0.887,Male,0,full-time,High School,STEM,5-9,50-99,Pvt Ltd,never,18,0.0
city_114,0.926,Male,0,full-time,Graduate,STEM,5-9,5000-9999,Public Sector,never,9,0.0
city_75,0.939,Female,0,full-time,High School,STEM,5-9,50-99,Pvt Ltd,never,70,0.0
Other,0.89,Male,1,none,High School,STEM,>=10,<10,Early Stage Startup,2,148,0.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,<10,Early Stage Startup,3,290,0.0
Other,0.89,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,3,75,0.0
city_100,0.887,Male,1,none,High School,STEM,>=10,<10,Pvt Ltd,>4,6,0.0
city_16,0.91,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,26,1.0
Other,0.915,Female,0,full-time,Graduate,Business Degree,0-2,50-99,Pvt Ltd,1,40,0.0
city_16,0.91,Male,1,part-time,Graduate,STEM,3-4,500-999,Pvt Ltd,4,18,0.0
Other,0.903,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,never,178,1.0
city_75,0.939,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,never,40,0.0
